sample_id,gender,month,height,weight,head_circ
16,male,23,84.51465587,12.70153969,46.22359234
17,male,23,84.84741699,12.62845684,44.94039923
18,male,23,87.23325255,12.13207254,45.64389621
19,male,23,87.52859452,10.67159061,44.61469155
20,male,23,86.29069046,12.50315602,46.51213482
21,male,23,83.83657549,11.35851136,44.70167261
22,male,23,85.70195041,11.33013009,45.41685918
23,male,23,85.83507663,11.66627808,45.28238257
24,male,23,86.51509556,11.5440564,45.98624142
25,male,23,89.98348184,11.15428396,45.31646624
26,male,23,85.61413599,11.97940863,44.2458401
27,male,23,87.04490237,11.16257026,46.13611898
28,male,23,85.55974315,11.10464338,46.7154926
29,male,23,84.54356709,11.32199461,47.80459761
30,male,23,88.10830101,10.96822199,44.0566338
31,male,23,84.90380551,11.6075774,47.51009233
32,male,23,92.09689746,11.43192255,44.57109059
33,male,23,87.07586958,11.2928696,45.57583343
34,male,23,87.01448179,11.82465397,44.34672215
35,male,23,86.7735641,10.22261834,47.63427042
36,male,23,90.40292653,11.67670934,45.96757103
37,male,23,88.16146151,12.13087378,45.74874412
38,male,23,86.42311778,12.11630848,46.32420793
39,male,23,84.68423937,13.06223907,49.22735707
40,male,23,84.92641725,11.05211562,45.01223117
41,male,23,85.40852032,10.81392744,46.33739971
42,male,23,89.20840202,11.72826858,45.91649592
43,male,23,86.54093501,10.32031632,46.00517855
44,male,23,85.46132262,12.3474841,47.1380411
45,male,23,88.40491301,10.76702049,46.04342518
46,male,23,89.45584204,11.80698274,45.70545275
47,male,23,85.58039018,11.26353637,46.17874814
48,male,23,86.05462817,9.83436653,44.94350413
49,male,23,87.55603995,11.68154142,48.05001808
50,male,23,86.89079557,10.72789672,48.03170239
1,male,24,88.5720963,12.24561074,45.04416979
2,male,24,91.0569772,9.883956293,43.73406491
3,male,24,87.68526555,11.50829733,48.34203559
4,male,24,87.26666569,10.86262209,46.59081402
5,male,24,88.72228748,12.38901613,44.31211669
6,male,24,87.70624539,11.09051575,45.02696263
7,male,24,88.99275362,12.25473841,44.76455521
8,male,24,87.37445481,11.27219553,46.15771696
9,male,24,88.64269316,11.69087475,45.66959035
10,male,24,84.82889266,12.62364699,47.649754
11,male,24,87.82641695,11.12248144,48.233971
12,male,24,86.81918962,12.87303287,47.09149759
13,male,24,85.53796911,12.29031086,45.97453065
14,male,24,87.01516851,12.49922093,47.34120294
15,male,24,88.5067904,10.0275196,45.10286503
16,male,24,87.97545163,11.48203836,45.2203618
17,male,24,89.11761915,10.57336836,46.02930532
18,male,24,89.58770856,12.13149253,45.77739106
19,male,24,89.37408166,12.45594392,45.06961631
20,male,24,87.18347056,11.16772523,46.4454565
21,male,24,85.27650322,11.24175824,45.25006792
22,male,24,87.26736356,10.46489386,47.3610861
23,male,24,90.02234533,12.15365634,45.57844064
24,male,24,87.56919491,12.62306537,45.56688394
25,male,24,84.68914586,10.41004745,45.92331614
26,male,24,88.73362812,10.33123968,47.63430621
27,male,24,88.33545669,12.40089877,46.73328985
28,male,24,87.03885363,12.5439793,46.43705568
29,male,24,88.12938686,11.86008952,47.23009451
30,male,24,90.40183657,11.76957432,44.69888207
31,male,24,90.26847258,11.16511902,47.37607832
32,male,24,86.9330359,11.83732665,46.01050478
33,male,24,87.82026324,11.28350191,44.26779535
34,male,24,85.03723062,13.03026325,45.29421055
35,male,24,86.41726868,11.28546362,45.56121964
36,male,24,91.61565676,9.40383083,47.82356539
37,male,24,90.6462184,11.94997355,43.6030731
38,male,24,87.36441602,10.72000089,45.58370397
39,male,24,86.48431622,12.175933,44.8421334
40,male,24,85.20341574,10.51773274,46.32351093
41,male,24,91.83949852,11.41885347,46.02182667
42,male,24,88.01779648,11.87328516,47.26671024
43,male,24,86.67149707,11.46191086,47.18925938
44,male,24,89.84832794,10.23713536,46.85520407
45,male,24,85.71078692,10.60065328,48.15477367
46,male,24,89.18047198,11.00470737,44.70197591
47,male,24,90.53765357,12.73712837,45.40895947
48,male,24,87.4006767,11.51135329,47.15751687
49,male,24,90.55743379,12.49292142,45.30032337
50,male,24,89.01894772,11.72564732,44.50091139
1,female,0,48.09114384,2.758775048,33.35640873
2,female,0,48.68568052,3.573303279,35.14035281
3,female,0,51.90567497,2.742065558,32.6383555
4,female,0,49.2269151,2.852910363,35.52912046
5,female,0,49.33271792,3.703349994,34.90781033
6,female,0,52.18711698,2.890846093,34.26864412
7,female,0,49.92964917,3.184122204,34.53214286
8,female,0,46.82288978,3.862355263,34.12398163
9,female,0,47.86366487,2.416372743,33.40825469
10,female,0,48.29780845,4.236941014,33.52212148
11,female,0,51.30334724,4.527271049,33.23578062
12,female,0,49.74766489,3.599412813,35.26253977
13,female,0,49.82138861,3.474255263,34.55944126
14,female,0,49.29922889,2.877325916,33.78039287
15,female,0,48.09948596,3.519124918,32.64725734
16,female,0,52.31644365,2.87371159,34.25184087
17,female,0,49.99613086,3.387310382,32.79279705
18,female,0,45.56008912,2.753693095,32.96322675
19,female,0,50.36244062,3.712462461,36.14266465
20,female,0,48.24897547,3.649389747,32.36441955
21,female,0,47.17791733,4.007949355,32.9287055
22,female,0,48.70764515,4.488436313,33.26111326
23,female,0,47.25319199,2.779812807,33.24466874
24,female,0,47.78799579,3.82802304,32.66192208
25,female,0,47.97492932,2.272276159,33.69350196
26,female,0,46.06395204,2.902635557,32.75815375
27,female,0,50.60801668,3.814553345,35.3767066
28,female,0,49.37607161,2.720047052,34.03586422
29,female,0,47.05135351,3.424666455,34.84396257
30,female,0,51.35686686,2.614710949,32.35402928
31,female,0,49.8676356,2.959272042,33.88409719
32,female,0,48.56887133,3.173481998,34.50013325
33,female,0,50.71122619,2.801992802,34.0079233
34,female,0,50.68064028,1.935196142,33.91935629
35,female,0,50.57884595,3.358012614,32.76229187
36,female,0,50.33955246,3.508685062,33.20841116
37,female,0,50.09705178,3.288864473,33.45460845
38,female,0,48.98855892,2.882313978,33.01739166
39,female,0,48.54926721,3.785132377,34.74018787
40,female,0,48.4151522,3.900398179,35.83557423
41,female,0,47.84952744,1.657113944,35.34669809
42,female,0,48.7257489,3.930973644,34.36512425
43,female,0,46.82228657,2.043293964,33.76986154
44,female,0,53.00412074,2.976042264,34.5336063
45,female,0,51.2743316,2.479037476,33.03252437
46,female,0,47.07840455,2.790431241,34.19140882
47,female,0,48.3748073,4.05597445,34.08311282
48,female,0,48.26002036,3.547433702,31.32047446
49,female,0,50.50393721,3.521033756,35.98630072
50,female,0,48.94993568,1.84930492,32.43528242
1,female,1,54.15597333,4.327611473,32.9115346
2,female,1,53.64861584,4.60872205,35.79962328
3,female,1,53.62283318,4.759615643,35.91815352
4,female,1,56.16348411,3.567389222,35.79119403
5,female,1,53.29361223,4.809402984,35.95462108
6,female,1,56.42964709,3.293116244,34.49657993
7,female,1,50.91224495,5.330182962,36.45174681
8,female,1,54.75230475,3.680887711,37.31875634
9,female,1,53.92293764,4.697265851,34.87739856
10,female,1,54.08869482,4.406642374,36.13646166
11,female,1,54.38335107,3.508659664,35.50200965
12,female,1,52.79581778,4.943768126,35.7331355
13,female,1,53.10022671,4.221694948,36.8732793
14,female,1,51.86656431,4.731965054,36.10554503
15,female,1,51.77077579,4.341824856,37.92502517
16,female,1,54.24635155,4.764523214,35.43448033
17,female,1,54.5067776,4.214092339,37.43013762
18,female,1,53.79540761,4.924898622,35.29877888
19,female,1,55.36008144,3.971082438,35.54554536
20,female,1,57.39015243,4.542737407,35.44017061
21,female,1,52.8161439,4.446071489,36.11669223
22,female,1,49.54349602,4.748508855,36.31318765
23,female,1,55.51032934,3.796322378,35.9596772
24,female,1,52.42343863,4.315499474,36.45925787
25,female,1,52.46158449,3.822892699,34.93987442
26,female,1,55.54602847,4.790614587,35.53723363
27,female,1,53.18740859,3.786153853,36.51734888
28,female,1,51.50270812,5.325955153,36.94188643
29,female,1,54.02634626,4.713741541,36.17217521
30,female,1,53.44999555,4.191089814,36.58032881
31,female,1,53.71037553,4.984027709,36.72406727
32,female,1,54.39350472,4.145015889,36.47023989
33,female,1,53.03281194,4.566120483,35.55391057
34,female,1,54.85987779,4.54332636,35.61922169
35,female,1,53.30312419,4.474974981,36.48419322
36,female,1,54.29720754,3.812103251,35.29907779
37,female,1,55.67431022,3.38695122,35.65481787
38,female,1,54.48332668,3.106959539,35.69901229
39,female,1,53.11332315,3.903407367,34.05451009
40,female,1,55.76785371,4.643815575,36.16760779
41,female,1,55.48830694,4.044625636,36.42700753
42,female,1,54.68711453,3.417821893,35.7327863
43,female,1,54.12971712,5.601710441,37.77347392
44,female,1,52.56976906,4.656306125,35.60663939
45,female,1,56.14917441,5.465301765,36.43667916
46,female,1,52.61953274,4.98847363,36.38585794
47,female,1,57.63719939,3.802603573,36.66314696
48,female,1,56.45869913,3.932251218,36.2594833
49,female,1,53.27573935,3.263557364,35.58959136
50,female,1,51.85244238,4.681307745,36.41968857
1,female,2,55.82126819,6.155378514,37.57887457
2,female,2,57.56239068,4.501684829,37.56787435
3,female,2,56.65595462,4.31857153,38.09154927
4,female,2,56.47442332,5.673740744,38.15000628
5,female,2,55.38708658,4.114288627,37.29062485
6,female,2,57.0189501,6.349047513,36.87202393
7,female,2,55.68717195,5.471888256,38.76105669
8,female,2,54.09770451,3.985318215,37.35831381
9,female,2,56.41559226,5.330697282,36.88610833
10,female,2,58.7541939,5.168368213,36.25913782
11,female,2,56.06437547,3.495531203,37.59698843
12,female,2,58.19433578,5.07279228,37.72586565
13,female,2,54.18781113,4.718280501,36.04814214
14,female,2,56.99998846,4.523256955,35.81681006
15,female,2,58.03493297,5.255165933,37.50261683
16,female,2,57.64207605,5.653078696,36.39921038
17,female,2,57.29021715,6.222555742,38.78347683
18,female,2,55.94672919,3.38887003,36.08208066
19,female,2,55.57053218,5.583347363,35.59620657
20,female,2,55.25656818,4.480971778,37.22316727
21,female,2,57.31176387,5.851614607,37.8148056
22,female,2,55.39454569,5.324810088,37.47256926
23,female,2,56.2169966,6.039222162,37.1670544
24,female,2,56.63903405,4.136205151,37.71668091
25,female,2,60.41895161,5.421510343,36.45477579
26,female,2,55.92649018,5.29185357,37.54969113
27,female,2,57.52369583,5.78111046,36.38294401
28,female,2,57.24032953,4.949740469,36.41516566
29,female,2,55.36865806,5.84361095,37.41738702
30,female,2,56.97164544,4.810775431,37.7526114
31,female,2,59.70019155,4.820995687,36.34396628
32,female,2,57.9127073,5.116496546,35.59392469
33,female,2,57.17421926,4.404986088,36.17101502
34,female,2,56.3395057,4.803228433,35.09977671
35,female,2,53.404155,5.821502489,37.4419189
36,female,2,59.13640698,6.173688658,37.94324565
37,female,2,54.47084787,5.824265542,39.28212206
38,female,2,58.43190552,4.823837636,36.31579878
39,female,2,60.53638642,5.307011926,36.78020841
40,female,2,54.50099231,5.164018272,37.18064032
41,female,2,58.3632118,4.281632143,37.56134134
42,female,2,56.62804452,5.267315337,36.42181685
43,female,2,54.27014051,4.564209337,38.3222654
44,female,2,54.37359822,4.410594258,36.88234192
45,female,2,54.21723489,5.57157855,38.38368763
46,female,2,56.14436826,4.639844273,35.50785986
47,female,2,54.46883995,5.006368312,37.12154187
48,female,2,58.33825019,4.467084875,37.6803522
49,female,2,60.88019609,5.136363877,36.75858998
50,female,2,54.78334514,5.42002526,36.77344455
1,female,3,61.21792993,6.126654416,37.69849231
2,female,3,61.18427603,5.101082315,38.51376278
3,female,3,60.39796464,6.617727463,39.7885282
4,female,3,57.98492211,6.770431613,37.27327098
5,female,3,59.58498531,6.042391777,38.2910962
6,female,3,59.2952884,5.902361706,37.86917645
7,female,3,60.81338116,5.850272887,39.95452354
8,female,3,59.12961024,5.967404865,40.520501
9,female,3,61.5585521,6.044675333,38.95080644
10,female,3,59.12575446,5.888935352,38.47294196
11,female,3,61.69488064,6.224985061,39.90287478
12,female,3,57.91148139,5.581750447,37.89222336
13,female,3,57.53172056,6.534074204,38.33749758
14,female,3,65.63387188,5.775506172,39.55525144
15,female,3,59.04965634,4.658798889,38.51628511
16,female,3,60.33680966,5.73518176,37.87704587
17,female,3,60.94582541,6.090563294,38.60348499
18,female,3,58.92919487,6.599520587,37.90760279
19,female,3,60.73035168,5.839136781,40.45691027
20,female,3,60.46413615,4.538955019,37.97845403
21,female,3,59.41231509,5.803140648,39.43483884
22,female,3,59.91752746,5.020512251,38.40125442
23,female,3,59.73867894,5.165531293,39.86338614
24,female,3,63.63121342,5.133342417,39.42379678
25,female,3,58.46559503,5.280502499,37.68636738
26,female,3,57.82720672,6.539133909,38.71026336
27,female,3,59.86801912,5.259506215,38.23960193
28,female,3,60.35886535,5.514609197,38.95306114
29,female,3,60.58574226,5.91971275,38.349003
30,female,3,58.9749424,6.378746757,38.91736812
31,female,3,57.88601296,5.366641743,38.27132299
32,female,3,62.07373332,5.262954488,39.45120664
33,female,3,59.1706293,5.462899781,38.74448364
34,female,3,58.24207685,5.038382845,36.95254803
35,female,3,59.37469678,6.398021677,38.37719735
36,female,3,59.44508339,4.381727213,38.0296708
37,female,3,61.79785652,5.45700015,39.62808041
38,female,3,59.95252713,4.863258986,37.13316373
39,female,3,61.15729681,4.52808989,36.15050554
40,female,3,58.90127437,5.818627828,38.91444286
41,female,3,60.18600156,6.79985318,39.43615827
42,female,3,59.21556536,6.862516231,38.89820139
43,female,3,59.97025035,5.434195465,39.88806092
44,female,3,58.18834596,5.346978789,39.39215126
45,female,3,57.44055724,5.450152903,37.37665886
46,female,3,63.39498409,6.261571651,39.42357749
47,female,3,60.88127588,4.134896974,37.7523457
48,female,3,57.54771155,5.961005308,39.61559631
49,female,3,58.69990135,5.536398752,39.4921701
50,female,3,57.66613585,5.316439977,38.34523316
1,female,4,66.05785863,5.09602198,40.37473087
2,female,4,64.46234336,6.266212828,38.90531273
3,female,4,61.6227389,5.328113098,40.31210616
4,female,4,63.07774931,6.390049882,36.66292199
5,female,4,61.35418809,5.81831391,38.04346849
6,female,4,61.24275559,6.430107821,39.36231317
7,female,4,60.68051489,6.699652652,38.63827436
8,female,4,61.02968892,6.072569801,36.26524594
9,female,4,65.07163344,5.735441003,38.28124631
10,female,4,62.00274937,6.002367551,40.97535444
11,female,4,62.31464143,5.966194223,37.87034322
12,female,4,62.53863737,5.429370711,39.38363185
13,female,4,64.31845658,5.892598161,38.65671149
14,female,4,61.1710851,6.274286662,39.2201476
15,female,4,60.31348713,6.256458349,39.00489856
16,female,4,65.11625448,6.614202131,39.05049434
17,female,4,61.30590621,7.23971922,39.06524103
18,female,4,60.79848125,6.616886171,36.80530705
19,female,4,59.87470839,7.359261534,39.20061554
20,female,4,59.7875117,5.978848123,39.34118716
21,female,4,61.06684774,7.277934467,39.65357036
22,female,4,63.21237447,6.78571579,40.70396309
23,female,4,64.09772665,5.625389225,39.24043615
24,female,4,63.37365904,6.661411158,39.49784909
25,female,4,61.44541687,5.595499654,37.62957806
26,female,4,62.20754989,7.015699939,39.30953215
27,female,4,60.83172637,6.049165006,37.48900293
28,female,4,60.80900731,6.246528378,41.39833824
29,female,4,63.6923709,5.958301282,38.80727517
30,female,4,60.27193336,5.84608411,39.58737698
31,female,4,65.61952914,7.506390811,39.68546938
32,female,4,61.93742473,7.04467294,37.76175772
33,female,4,62.48616989,6.8388885,39.71356894
34,female,4,60.77065013,6.447852973,38.01981006
35,female,4,61.06610036,6.878616979,39.70435623
36,female,4,59.72937096,6.830113305,38.5193144
37,female,4,61.7707343,7.442288389,38.45206887
38,female,4,62.85416833,6.952525856,39.6556268
39,female,4,62.68374782,6.265977146,39.60307001
40,female,4,60.69323432,6.260319587,38.92620267
41,female,4,60.68048045,6.095752833,38.39003763
42,female,4,61.19604231,6.163569935,39.41340633
43,female,4,64.79290921,6.246155439,39.14637084
44,female,4,60.05285348,7.194872487,40.25545053
45,female,4,61.77770713,4.886566239,38.50470767
46,female,4,65.52425128,5.943800212,39.06462578
47,female,4,61.91824521,6.313627532,41.69786154
48,female,4,59.65228673,5.565882038,37.78769193
49,female,4,60.90341502,7.452415397,39.54897656
50,female,4,62.97382796,6.247933604,39.65171557
1,female,5,63.32391483,6.174003215,39.50622045
2,female,5,62.98862255,6.320451039,39.21935633
3,female,5,63.38094898,7.467056856,38.39707553
4,female,5,64.16289396,8.114856071,38.4406439
5,female,5,66.87731579,6.819225473,39.70957724
6,female,5,63.8405828,6.969568725,41.37806549
7,female,5,65.94543909,6.283452211,40.05907845
8,female,5,65.13535741,7.755819062,41.70029168
9,female,5,63.79544819,7.369727002,39.33754008
10,female,5,61.24077639,5.385985249,40.63646286
11,female,5,63.06198883,6.480598845,40.13683847
12,female,5,63.11823318,6.747823629,40.3989151
13,female,5,64.08487798,6.179695562,40.22594169
14,female,5,66.34035762,6.722404286,40.85550033
15,female,5,68.12754215,6.16326325,39.99149499
16,female,5,66.78564591,7.13355017,41.06535258
17,female,5,63.76032826,7.118169097,40.53920341
18,female,5,60.83825069,7.42713983,39.98950895
19,female,5,63.30019624,7.170696488,39.87590901
20,female,5,64.160573,7.936174125,38.59566167
21,female,5,65.52102341,6.64901038,39.28653934
22,female,5,65.73255034,5.500352811,39.71036168
23,female,5,65.23175697,6.916678489,41.02919774
24,female,5,61.48850617,7.322401749,40.87045092
25,female,5,65.52935748,6.63919686,39.11309749
26,female,5,63.19619701,7.81056971,39.476045
27,female,5,64.31464486,7.611599641,41.91085334
28,female,5,64.13419212,7.249370644,38.4462312
29,female,5,64.77070018,6.945353593,40.19728727
30,female,5,64.04441497,6.541524588,40.30542156
31,female,5,60.99854482,6.784986811,39.44812645
32,female,5,65.32569274,7.204965601,38.4902605
33,female,5,64.69484782,7.529067912,39.5671308
34,female,5,63.52182707,6.707525473,42.95737676
35,female,5,64.21266012,6.426635382,39.87925654
36,female,5,64.24126956,8.50914381,39.75456694
37,female,5,64.39783504,7.237062161,40.19730362
38,female,5,66.9535231,6.312657917,38.71430247
39,female,5,63.60570932,7.505136387,40.82631618
40,female,5,64.30251769,6.940096224,40.79133571
41,female,5,66.10309097,7.437413012,39.61704031
42,female,5,65.89752584,6.933668019,40.06526723
43,female,5,66.0614736,6.862021117,39.44445767
44,female,5,62.9605576,6.958897553,40.7588809
45,female,5,67.60446891,7.168307518,38.17534335
46,female,5,64.12006157,6.503444274,39.7555239
47,female,5,67.36033332,6.4740139,40.68576382
48,female,5,61.56837517,6.779893516,41.85607008
49,female,5,64.03777046,7.011345931,39.00064835
50,female,5,66.24984623,6.693705304,38.76951569
1,female,6,64.41256406,7.506039966,40.38096789
2,female,6,64.34515986,6.583871982,40.43672884
3,female,6,64.01063033,6.369877006,41.33384648
4,female,6,63.8054761,8.529806911,40.37417308
5,female,6,64.91311284,7.558620123,39.86857989
6,female,6,66.29612251,7.041931713,42.57893317
7,female,6,62.0744211,7.118027398,40.13793166
8,female,6,66.08156478,7.810327045,41.46896563
9,female,6,67.92601508,7.163291471,41.31885797
10,female,6,69.36763323,7.424874727,40.01628302
11,female,6,68.04211679,7.127928343,42.32867999
12,female,6,67.06219457,6.974095812,39.22862149
13,female,6,62.59188528,7.691423379,39.46848739
14,female,6,64.61728793,7.391971463,41.78383398
15,female,6,65.06631638,8.146178234,38.78679594
16,female,6,66.96634302,6.568492043,41.20109292
17,female,6,65.5097916,7.212050186,40.71719447
18,female,6,63.43443247,7.164157183,41.31342065
19,female,6,68.73198427,6.601339483,41.35957948
20,female,6,67.34050433,7.948608172,39.76789399
21,female,6,66.12737449,7.230190163,39.74713546
22,female,6,67.8925955,6.399387306,41.39572517
23,female,6,63.29020628,6.915108592,41.47722243
24,female,6,66.88947654,6.581533186,39.27496109
25,female,6,64.75875772,7.975407533,39.14491914
26,female,6,66.93074194,8.952887897,39.3178742
27,female,6,65.59052048,6.862084718,40.48374303
28,female,6,66.83932928,7.240050495,40.4768336
29,female,6,68.10393171,7.481827772,43.06035107
30,female,6,65.71312216,9.060823622,41.09133648
31,female,6,67.53160555,5.786147749,40.33397286
32,female,6,63.56081874,6.965928772,39.91926578
33,female,6,64.40111201,6.518183408,39.91143788
34,female,6,68.43459188,7.152043876,39.81814162
35,female,6,66.37929835,7.120665509,39.29643813
36,female,6,62.00599892,6.825624276,40.69224085
37,female,6,63.24473259,8.492201216,36.99189528
38,female,6,65.33859417,7.467092469,39.21361133
39,female,6,67.25840293,8.855830493,41.59071985
40,female,6,65.51661014,7.835350807,40.66411662
41,female,6,66.82353745,6.477547102,41.11009418
42,female,6,67.42620968,6.81023071,39.85134023
43,female,6,68.70789869,7.477474972,42.05052101
44,female,6,65.80083012,6.924365688,40.17281195
45,female,6,65.60643257,7.530288298,41.14609029
46,female,6,62.54417275,7.776172217,40.5150406
47,female,6,65.87878967,7.57372948,41.02700397
48,female,6,64.6706699,7.212501658,40.01440076
49,female,6,63.94678275,6.881699693,41.86840859
50,female,6,65.37616878,6.461941552,39.93060289
1,female,7,69.12689771,7.821581684,44.2459303
2,female,7,63.71305272,8.199518188,40.92209839
3,female,7,66.53089728,7.548214884,41.23873914
4,female,7,67.50994711,8.089851474,40.41784204
5,female,7,65.69222637,9.047894294,41.90633149
6,female,7,67.9010253,8.856983833,41.30776743
7,female,7,68.04057386,7.27831144,41.79886446
8,female,7,67.24053491,7.955362697,41.88448778
9,female,7,62.86138325,7.143563085,40.25422348
10,female,7,71.92862466,8.048378726,42.00845301
11,female,7,66.93046134,7.562063959,39.79112388
12,female,7,68.47214791,7.780431926,41.26869933
13,female,7,67.79277968,7.041640501,42.10388438
14,female,7,69.14441182,8.383495645,39.34938913
15,female,7,68.771787,7.545283022,40.61446043
16,female,7,66.92237229,7.310152027,40.65674295
17,female,7,67.98070199,7.550196108,38.83146701
18,female,7,65.5982641,7.649658947,40.87717864
19,female,7,68.84246142,8.663961608,42.64834756
20,female,7,66.47013099,6.878029408,39.55186652
21,female,7,71.65019204,9.198344282,39.89060313
22,female,7,64.32811199,7.097346949,40.66761696
23,female,7,66.46482296,7.713518194,41.03459065
24,female,7,68.78568375,6.262208113,41.21541795
25,female,7,68.21823858,7.174600655,41.30789474
26,female,7,66.23893413,8.075652687,40.7939773
27,female,7,65.50579466,7.928401488,43.69511661
28,female,7,67.56005627,7.866871944,40.60760201
29,female,7,67.27424666,7.296602553,39.63110763
30,female,7,64.07749377,6.401677897,39.37874037
31,female,7,67.36219192,6.902663992,40.88057249
32,female,7,67.64241457,7.450611303,40.50634791
33,female,7,67.61450751,8.004064164,42.25452559
34,female,7,65.40096932,8.144339563,40.89408943
35,female,7,68.1570399,7.403122768,41.18712227
36,female,7,69.78142625,7.501490853,39.3205817
37,female,7,68.12122553,7.49414651,40.83606822
38,female,7,65.25594075,7.637599596,40.80092438
39,female,7,66.51583815,8.599144176,39.55665984
40,female,7,67.92298652,7.127636857,40.09575318
41,female,7,66.13531786,7.466904232,40.13948929
42,female,7,63.4162366,7.65117209,42.0099125
43,female,7,68.89165148,6.730127169,41.71382957
44,female,7,65.8069403,7.001330997,41.86386744
45,female,7,66.26759151,7.730170267,42.64640368
46,female,7,70.0070211,7.877594933,40.74646595
47,female,7,65.90653913,8.341058636,42.4013626
48,female,7,68.82231677,7.297291128,40.80769186
49,female,7,65.03077082,8.545035404,42.37179786
50,female,7,66.66182367,7.038038459,39.72164937
1,female,8,68.56759917,6.862415998,40.93537674
2,female,8,66.59642744,6.63509126,42.60475756
3,female,8,67.55745312,8.617632679,43.42320198
4,female,8,68.6480852,8.098166872,41.55723466
5,female,8,69.90725274,7.815225772,41.2355794
6,female,8,65.72901622,7.709151298,42.28867352
7,female,8,68.07044237,8.931066046,41.46729206
8,female,8,70.06153159,8.680744578,41.61498827
9,female,8,67.73014351,7.247569188,41.87743483
10,female,8,69.10912546,6.995838961,42.79845675
11,female,8,69.58601143,8.605442323,40.42787751
12,female,8,69.18210303,8.264397674,41.11461971
13,female,8,69.87586382,7.56786236,42.26035161
14,female,8,68.47912441,8.157693778,39.24186631
15,female,8,67.95538228,6.584899782,43.02498747
16,female,8,63.94233189,7.467658043,40.88654033
17,female,8,68.53270617,8.182754684,40.45120128
18,female,8,69.47451245,7.852607435,41.78433397
19,female,8,69.66371791,7.066773031,44.05715515
20,female,8,67.70049897,8.559922985,40.86048987
21,female,8,71.90310524,8.65598857,39.95592205
22,female,8,69.21556396,7.288974105,41.45352389
23,female,8,68.92736855,7.779446691,42.88725716
24,female,8,70.9900802,8.374899061,41.29517868
25,female,8,67.4067608,8.461421148,42.25970921
26,female,8,67.88939048,7.55631405,42.87226997
27,female,8,73.01541446,7.328949104,39.71477948
28,female,8,68.72003254,8.124299014,42.26008137
29,female,8,71.64042316,6.654588158,41.03122052
30,female,8,66.11068804,7.282449567,41.53444829
31,female,8,68.35706976,8.402831633,44.06951123
32,female,8,69.38116303,6.792531036,41.87749516
33,female,8,69.24006938,7.119494868,42.49185679
34,female,8,66.88985473,7.743489709,40.51137647
35,female,8,68.73466669,7.703652224,42.0731955
36,female,8,66.76064282,6.759870908,41.46407508
37,female,8,69.98286599,8.231096247,41.34487773
38,female,8,70.65259516,7.236053381,42.21374242
39,female,8,64.69502215,7.797261691,39.94527509
40,female,8,70.92424823,7.772228065,43.12958055
41,female,8,66.46611991,8.352808682,44.11089961
42,female,8,69.51858468,7.857112051,41.11467936
43,female,8,69.88782475,7.812673809,42.17068503
44,female,8,68.34019831,8.975581549,43.85924727
45,female,8,67.53879488,8.141731673,40.62973499
46,female,8,68.99757784,8.305301301,41.65183913
47,female,8,69.48987366,8.208684107,44.1394981
48,female,8,70.28994508,8.271562507,40.58221348
49,female,8,65.00579343,8.768228704,42.6510267
50,female,8,65.75451732,7.862882295,42.12085111
1,female,9,72.67472421,8.357848565,41.6005576
2,female,9,71.98393192,9.480262186,42.39803905
3,female,9,70.88352011,7.855475096,41.6345887
4,female,9,71.38732113,9.039155837,42.83642312
5,female,9,71.75091485,7.805399173,41.43947357
6,female,9,65.31033896,9.311590789,40.06713245
7,female,9,72.09849877,7.766939203,42.89451749
8,female,9,69.22702233,7.67065802,43.24556005
9,female,9,70.5151103,8.873661706,42.12269286
10,female,9,69.56871596,8.827205496,41.0868607
11,female,9,71.66953692,8.558612044,41.46915099
12,female,9,69.47274959,8.377572544,40.55109726
13,female,9,71.03330678,8.357208872,40.47388638
14,female,9,69.39676704,9.535594459,43.2456328
15,female,9,68.13298302,7.268852578,39.73563402
16,female,9,72.27801892,7.558881394,42.61456285
17,female,9,71.43362002,7.36855892,41.57740747
18,female,9,73.20367203,8.824491069,40.54177889
19,female,9,70.21727708,8.040332742,41.74424174
20,female,9,72.12500494,8.115494504,41.79204357
21,female,9,73.6557543,9.359149432,43.32253184
22,female,9,69.59333219,7.823632806,44.63871656
23,female,9,67.718688,9.514816491,44.00519989
24,female,9,69.66916718,7.283863471,43.78969061
25,female,9,69.71472577,9.056593148,43.777475
26,female,9,70.37302491,8.410028652,43.02160894
27,female,9,73.18214896,7.947409662,41.50003194
28,female,9,69.51294099,8.087656013,42.18829022
29,female,9,70.77140838,9.070333534,40.31634521
30,female,9,69.69016868,9.307473817,41.14438406
31,female,9,70.13681128,7.108995916,41.03966203
32,female,9,70.66530379,10.4237115,40.80081157
33,female,9,72.49078645,9.875662725,43.55392148
34,female,9,70.31837308,7.858540807,42.55005276
35,female,9,71.38311618,8.158151762,42.29095776
36,female,9,71.50194805,7.768694219,41.98754071
37,female,9,71.74659189,8.139549292,43.08452882
38,female,9,69.06608981,8.680908635,42.97310155
39,female,9,73.02838619,8.26718583,41.00465195
40,female,9,69.41427787,8.324804549,39.79579321
41,female,9,69.9095885,9.161224942,40.70367812
42,female,9,72.62729048,6.767485489,41.45564177
43,female,9,72.42935103,7.880562019,41.99643277
44,female,9,68.13801463,8.293871226,43.65374641
45,female,9,68.5284722,7.690984586,42.69824627
46,female,9,67.65545769,8.889628056,42.75398914
47,female,9,70.42732495,7.910421333,42.89152613
